latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-33.182293,-60.125973,307.25,0.47,0.39,512,N,VIIRS,n,1,270.54,1.31,N,0.0
-33.185307,-60.131634,300.52,0.47,0.39,512,N,VIIRS,n,1,266.0,1.31,N,0.0
-33.18594,-60.12662099999999,304.5,0.47,0.39,512,N,VIIRS,n,1,269.97,1.31,N,0.0
-33.186569,-60.121601,314.12,0.47,0.39,512,N,VIIRS,n,1,272.63,2.13,N,0.0
-33.187199,-60.116581,302.04,0.47,0.39,512,N,VIIRS,n,1,271.64,2.13,N,0.0
-33.190216,-60.12225,305.07,0.47,0.39,512,N,VIIRS,n,1,268.39,2.02,N,0.0
-33.190842,-60.117229,308.02,0.47,0.39,512,N,VIIRS,n,1,271.98,2.02,N,0.0
-33.227673,-60.061958,311.87,0.47,0.4,512,N,VIIRS,n,1,278.25,3.36,N,0.0
-33.234344,-60.068298,308.75,0.47,0.4,512,N,VIIRS,n,1,272.66,1.79,N,0.0
-33.234984999999995,-60.063248,318.5,0.47,0.4,512,N,VIIRS,n,1,277.38,1.79,N,0.0
-33.238003000000006,-60.068947,295.38,0.47,0.4,512,N,VIIRS,n,1,266.1,1.79,N,0.0
-33.238644,-60.063892,314.59,0.47,0.4,512,N,VIIRS,n,1,272.88,1.79,N,0.0
-33.228984999999994,-60.059998,340.67,0.41,0.37,1736,N,VIIRS,n,1,308.24,8.32,D,0.0
-33.222164,-60.061317,332.0,0.41,0.37,1736,N,VIIRS,n,1,299.22,3.56,D,0.0
-33.206623,-60.15416,336.16,0.41,0.37,1736,N,VIIRS,n,1,303.5,7.94,D,0.0
-33.207211,-60.15855,353.2,0.41,0.37,1736,N,VIIRS,n,1,306.5,7.94,D,0.0
-33.207825,-60.15715,348.77,0.41,0.37,1736,N,VIIRS,n,1,309.49,7.78,D,0.0
-33.204403000000006,-60.15780600000001,338.34,0.41,0.37,1736,N,VIIRS,n,1,297.05,7.78,D,0.0
-33.205002,-60.162189,331.26,0.41,0.37,1736,N,VIIRS,n,1,296.12,3.7,D,0.0
-33.196186,-60.123409,333.32,0.41,0.37,1736,N,VIIRS,n,1,302.8,2.86,D,0.0
-33.197987,-60.136543,340.85,0.41,0.37,1736,N,VIIRS,n,1,306.4,9.25,D,0.0
-33.192768,-60.124065,330.61,0.41,0.37,1736,N,VIIRS,n,1,300.56,2.86,D,0.0
-33.188755,-60.12035,352.32,0.41,0.37,1736,N,VIIRS,n,1,306.64,4.87,D,0.0
-33.19175,-60.142235,331.9,0.41,0.37,1736,N,VIIRS,n,1,301.27,6.85,D,0.0
-33.185340999999994,-60.12100600000001,332.09,0.41,0.37,1736,N,VIIRS,n,1,300.26,4.87,D,0.0
-33.186539,-60.129753,333.43,0.41,0.37,1736,N,VIIRS,n,1,302.9,2.86,D,0.0
-33.187134,-60.134132,332.6,0.41,0.37,1736,N,VIIRS,n,1,301.39,2.86,D,0.0
